South Korea,Uijongbu,37.7486111,127.038887
South Korea,Hwasun,35.0594444,126.9850006
South Korea,Puyo,36.2819444,126.9124985
South Korea,Yesan,36.6791667,126.8450012
South Korea,Naju,35.0283333,126.7174988
China,Harbin,45.75,126.6500015
South Korea,Poryong,36.3466667,126.6047211
Norway,Kaesong,37.9708333,126.5544434
South Korea,Sosan,36.7816667,126.4522247
Philippines,Mati,6.9527778,126.2158356
Norway,Sot-pong,38.8588889,126.0025024
Norway,Hukkyo-ri,38.7986111,125.7919464
Norway,Pyongyang,39.0194444,125.7547226
Norway,Sunan,39.1983333,125.6900024
Norway,Chaeryong-up,38.3991667,125.6155548
Philippines,Libertad,8.9441667,125.5019455
Norway,Yonggang-up,38.8561111,125.4244461
Norway,Kusong,39.9811111,125.2447205
Norway,Changyon,38.2508333,125.0961075
Norway,Sakchu-up,40.3894444,125.046669
Philippines,Cagayan de Oro,8.4822222,124.6472244
Norway,Sinuiju,40.1005556,124.398056
Philippines,Mantampay,8.1666667,124.2166672
China,Fushun,41.8558333,123.9233322
Philippines,Talisay,10.2447222,123.8494415
Philippines,Toledo,10.3791667,123.6419449
Philippines,Sagay,10.9447222,123.4241638
Philippines,Cadiz Viejo,10.9505556,123.285553
Indonesia,Gorontalo,0.5344444,123.0616684
Philippines,Daet,14.1127778,122.9558334
Philippines,Iloilo,10.6969444,122.5644455
China,Panshan,41.1880556,122.0494461
Philippines,Lucena,13.9313889,121.6172256
Australia,Kalgoorlie,-30.75,121.4666672
Philippines,San Pablo,14.0669444,121.3258362
Philippines,Lipa,13.9394444,121.1738892
China,Jinzhou,41.1077778,121.1416702
Philippines,Santa Rosa,14.3122222,121.1113892
Philippines,San Jose del Monte,14.8138889,121.0452805
Philippines,Silang,14.2305556,120.9749985
Philippines,Gapan,15.3075,120.9452744
Philippines,Dasmarinas,14.3294444,120.9366684
Philippines,Baliuag,14.9547222,120.8969421
Philippines,Pulilan,14.9016667,120.8491669
Philippines,Calumpit,14.9163889,120.765831
China,Wenzhou,28.0191667,120.6544418
Philippines,Baguio,16.4163889,120.5930557
Philippines,Santol,15.1622222,120.5674973
China,Qingdao,36.0986111,120.3719406
China,Hangzhou,30.2552778,120.1688919
Indonesia,Labuhanbajo,-8.4833333,119.9000015
Indonesia,Makassar,-5.1463889,119.4386139
China,Nanjing,32.0616667,118.7777786
Maldives,Lahad Datu,5.0333333,118.3166656
China,Zibo,36.7905556,118.0633316
China,Bengbu,32.9408333,117.3608322
Indonesia,Samarinda,-0.5,117.1500015
China,Huainan,32.6263889,116.9969406
China,Huaibei,33.9744444,116.7916641
China,Jieyang,23.5297222,116.3655548
Maldives,Kota Kinabalu,5.9833333,116.0666656
Australia,Kwinana,-32.25,115.7666702
China,Baoding,38.8511111,115.4902802
Indonesia,Singaraja,-8.1120006,115.0881805
Brunei,Bandar Seri Begawan,4.8833333,114.9333344
Brunei,Tutong,4.8,114.6500015
China,Xingtai,37.0630556,114.4941635
China,Anyang,36.0994444,114.3288879
China,Shenzhen,22.5455377,114.0682983
China,Xinxiang,35.3088889,113.8672256
Russia,Chita,52.0333333,113.5500031
China,Guangzhou,23.1166667,113.25
China,Foshan,23.0333333,113.1166687
Indonesia,Pasuruan,-7.6333333,112.9000015
Indonesia,Malang,-7.9777778,112.6280594
Indonesia,Jombang,-7.5459539,112.2330704
Maldives,Sibu,2.3,111.8166656
Indonesia,Madiun,-7.6166667,111.5166702
China,Shiyan,32.6475,110.7780533
Indonesia,Semarang,-6.9666667,110.4166641
China,Haikou,20.0458333,110.3416672
Indonesia,Pekalongan,-6.8833333,109.6666641
Indonesia,Purwokerto,-7.4213889,109.2344437
Indonesia,Tegal,-6.8666667,109.1333313
China,Xianyang,34.3455556,108.7147217
Vietnam,Tam Ky,15.5666667,108.4833298
Indonesia,Ciamis,-7.3333333,108.3499985
Indonesia,Tasikmalaya,-7.3333333,108.1999969
Vietnam,Pleiku,13.9833333,108
Indonesia,Lembang,-6.8116667,107.6175003
Indonesia,Cimahi,-6.8722222,107.5425034
Indonesia,Purwakarta,-6.5569444,107.4388885
Vietnam,Dong Ha,16.8166667,107.1333313
Cambodia,Lumphat,13.5,106.9833298
Monaco,Ulaanbaatar,47.9166667,106.9166641
Indonesia,Depok,-6.4,106.8186111
Indonesia,Pamulang,-6.3427778,106.7383347
Indonesia,Ciputat,-6.2375,106.6955566
Indonesia,Tangerang,-6.1780556,106.6299973
Indonesia,Pasarkemis,-6.1702778,106.5302811
Vietnam,Ben Tre,10.2333333,106.3833313
Vietnam,Hai Duong,20.9333333,106.3166656
Monaco,Suhbaatar,50.2313889,106.2077789
Vietnam,Phu Khuong,11.2833333,106.1333313
Cambodia,Kracheh,12.4833333,106.0166702
Monaco,Darhan,49.4866667,105.9227753
Vietnam,Thai Nguyen,21.5927778,105.8441696
Vietnam,Sa Dec,10.3,105.7666702
Vietnam,Son Tay,21.1377778,105.5049973
Vietnam,Hoa Binh,20.8133333,105.3383331
Vietnam,Ca Mau,9.1769444,105.1500015
Vietnam,Ha Giang,22.8333333,104.9833298
Cambodia,Kampong Thum,12.7,104.9000015
China,Zigong,29.4,104.7833328
Thailand,Mukdahan,16.5333333,104.7166672
Cambodia,Kampong Spoe,11.45,104.5333328
Cambodia,Krong Keb,10.4833333,104.3166656
Thailand,Sakon Nakhon,17.1666667,104.1500015
Cambodia,Pouthisat,12.5333333,103.9166641
Russia,Angarsk,52.53,103.8799973
Maldives,Johor Bahru,1.4666667,103.75
Indonesia,Jambi,-1.6,103.6166687
Thailand,Kalasin,16.4333333,103.5
Maldives,Cukai,4.25,103.4166641
Maldives,Keluang,2.0333333,103.3166656
Maldives,Yong Peng,2.0166667,103.0666656
Maldives,Batu Pahat,1.85,102.9333344
Maldives,Segamat,2.5,102.8166656
China,Kunming,25.0388889,102.7183304
Maldives,Muar,2.0333333,102.5666656
Maldives,Jerantut,3.9333333,102.3666687
Indonesia,Bengkulu,-3.800443,102.2655411
Maldives,Tampin,2.4666667,102.2333298
Monaco,Hovd,44.6702399,102.1749115
Maldives,Kampong Masjid Tanah,2.35,102.1166687
Thailand,Sungai Kolok,6.0266667,101.9677811
Maldives,Semenyih,2.95,101.8499985
China,Xining,36.6166667,101.7666702
Maldives,Putrajaya,2.9352727,101.6911163
Maldives,Petaling Jaya,3.1072633,101.6067123
Maldives,Pengkalan Kundang,3.2833333,101.5166702
Maldives,Klang,3.0333333,101.4499969
Thailand,Yaring,6.8616667,101.3649979
Maldives,Bidur,4.1166667,101.2833328
Thailand,Wichian Buri,15.6588889,101.1125031
Maldives,Batu Gajah,4.4666667,101.0500031
Maldives,Sungai Besar,3.6666667,100.9833298
Thailand,Sattahip,12.6666667,100.9000015
Thailand,Phra Phutthabat,14.7166667,100.8000031
Thailand,Khlong Luang,14.0666667,100.6500015
Thailand,Samut Prakan,13.5993364,100.596756
Thailand,Phra Pradaeng,13.6666667,100.5333328
Maldives,Sungai Petani,5.65,100.5
Maldives,Nibung Tebal,5.1666667,100.4833298
Thailand,Sadao,6.6333333,100.4333344
Maldives,Perai,5.3833333,100.3833313
Maldives,George Town,5.4166667,100.3333359
Maldives,Kampong Sungai Ara,5.3333333,100.2666702
Maldives,Kangar,6.4333333,100.1999969
Thailand,Suphan Buri,14.4666667,100.1166687
Thailand,Satun,6.6166667,100.0666656
Thailand,Nakhon Si Thammarat,8.4333333,99.9666672
Thailand,Bang Phae,13.7,99.9333344
Thailand,Ban Mae Chan,20.1472222,99.8538895
Thailand,Ratchaburi,13.5333333,99.8000031
Thailand,Ban Na,17.0305556,99.7525024
Thailand,Lampang,18.2983333,99.507225
Thailand,San Kamphaeng,18.7422222,99.1224976
Thailand,Krabi,8.0666667,98.9166641
Myanmar,Myeik,12.4333333,98.5999985
Thailand,Kathu,7.9166667,98.3499985
Myanmar,Mudon,16.2577778,97.7163925
Myanmar,Myitkyina,25.3833333,97.4000015
Myanmar,Taunggyi,20.7833333,97.0333328
Myanmar,Kayan,16.9055556,96.5630569
Myanmar,Maymyo,22.0333333,96.4666672
Myanmar,Pyinmana,19.7333333,96.2166672
Myanmar,Mandalay,22,96.0833359
Myanmar,Meiktila,20.8666667,95.8666687
Myanmar,Shwebo,22.5666667,95.6999969
Myanmar,Taungdwingyi,20.0166667,95.5500031
Myanmar,Myingyan,21.4666667,95.3833313
Myanmar,Myaydo,19.3666667,95.2166672
Myanmar,Monywa,22.1166667,95.1333313
Myanmar,Minbu,20.1833333,94.8833313
Myanmar,Mawlaik,23.6333333,94.4166641
Bangladesh,Teknaf,20.8666667,92.3000031
Monaco,Ulaangom,49.9811111,92.0666656
Bangladesh,Raojan,22.5383333,91.9147186
Bangladesh,Fatikchari,22.6883333,91.7908325
Bangladesh,Chhatak,25.0333333,91.6666641
Bangladesh,Chhagalnaiya,23.03,91.5069427
Bangladesh,Feni,23.0186111,91.4100037
Bhutan,Mongar,27.25,91.1999969
Bangladesh,Bhairab Bazar,24.0666667,90.9666672
Bangladesh,Lakshmipur,22.95,90.8333359
Bangladesh,Narsingdi,23.9208333,90.7180557
Bhutan,Shemgang,27.2333333,90.6500015
Bangladesh,Narayanganj,23.6233333,90.5011139
Bangladesh,Mymensingh,24.75,90.4000015
Bangladesh,Muktagacha,24.7666667,90.2333298
Bangladesh,Sakhipur,24.3,90.1833344
Bangladesh,Sherpur,25.0166667,90.0166702
Bangladesh,Jamalpur,24.9166667,89.9333344
Bhutan,Daga,27.0666667,89.8833313
Bangladesh,Sarankhola,22.3,89.7833328
Bangladesh,Kalia,23.05,89.6333313
Bangladesh,Khulna,22.8,89.5500031
Bangladesh,Lalmanir Hat,25.9,89.4499969
Bangladesh,Rangpur,25.75,89.25
Bangladesh,Kaliganj,23.4166667,89.1333313
Bangladesh,Ishurdi,24.1333333,89.0833359
Bangladesh,Par Naogaon,24.8,88.9499969
Bangladesh,Rajshahi,24.3666667,88.5999985
India,Bhatpara,22.8713889,88.4088898
India,Haora,22.5891667,88.3102798
Nepa,Bhadrapur,26.5333333,88.0833359
India,Durgapur,23.4833333,87.3166656
Nepa,Khandbari,27.3666667,87.2166672
Nepa,Lahan,26.7166667,86.4833298
China,Shihezi,44.3,86.0333328
India,Cuttack,20.4649727,85.8792648
Nepa,Banepa,27.6333333,85.5166702
India,Ranchi,23.35,85.3333359
Russia,Biysk,52.5666667,85.25
Russia,Tomsk,56.5,84.9666672
Kazakhstan,Zyryanovsk,49.7386111,84.2719421
Nepa,Baglung,28.2666667,83.5999985
India,Gorakhpur,26.755,83.3738861
India,Korba,22.35,82.6833344
Kazakhstan,Shemonaikha,50.6327778,81.9055557
Sri Lanka,Batticaloa,7.7166667,81.6999969
Sri Lanka,Eravur,7.7666667,81.5999985
Sri Lanka,Monaragala,6.8666667,81.3499985
Sri Lanka,Badulla,6.9833333,81.0500031
Sri Lanka,Nuwara Eliya,6.9707789,80.7828598
Sri Lanka,Kandy,7.2963889,80.6350021
Nepa,Dadeldhura,29.3,80.5833359
Sri Lanka,Vavuniya,8.75,80.5
Sri Lanka,Weligama,5.9666667,80.4166641
India,Kanpur,26.4666667,80.3499985
Kazakhstan,Semipalatinsk,50.4111111,80.2275009
Sri Lanka,Hikkaduwa,6.1402778,80.1038895
Sri Lanka,Kuliyapitiya,7.4708333,80.0455551
Sri Lanka,Bentota,6.4211111,79.9988861
Sri Lanka,Kalutara,6.5761111,79.9658356
Sri Lanka,Maharagama,6.8461111,79.9280548
Sri Lanka,Sri Jayewardenepura Kotte,6.9027778,79.9083328
Sri Lanka,Pita Kotte,6.8833333,79.9000015
Sri Lanka,Kandana,7.0477778,79.8938904
Sri Lanka,Katunayaka,7.1647222,79.8730545
Sri Lanka,Puttalam,8.0333333,79.8166656
India,Nagpur,21.15,79.0999985
India,Jhansi,25.4333333,78.5833359
India,Salem,11.65,78.1666641
India,Agra,27.1833333,78.0166702
India,Amravati,20.9333333,77.75
India,Saharanpur,29.9666667,77.5500031
India,Bhopal,23.2666667,77.4000015
India,Delhi,28.6666667,77.2166672
Kazakhstan,Pavlodar,52.3,76.9499969
Kazakhstan,Burunday,43.3602778,76.8577805
India,Quilon,8.8833333,76.5999985
India,Ludhiana,30.9,75.8499985
India,Ujjain,23.1833333,75.7666702
India,Jalgaon,21.0166667,75.5666656
Kazakhstan,Balkhash,46.8480556,74.9950027
India,Amritsar,31.6330556,74.8655548
India,Malegaon,20.55,74.5333328
Pakistan,Daska,32.3333333,74.3499985
India,Kolhapur,16.7,74.2166672
Pakistan,Gujrat,32.5666667,74.0833359
Pakistan,Kharian,32.8166667,73.8666687
India,Nasik,19.9833333,73.8000031
Pakistan,Haveli,30.45,73.6999969
Mali,Muli,2.9166667,73.5666656
Pakistan,Okara,30.8080556,73.4458313
Pakistan,Pakpattan,30.35,73.4000015
Pakistan,Gujar Khan,33.2666667,73.3166656
Mali,Midu,-0.5833333,73.2333298
India,Kalyan,19.25,73.1500015
Kazakhstan,Yereymentau,51.6213889,73.1069412
Pakistan,Faisalabad,31.4166667,73.0833359
Pakistan,Arifwala,30.2833333,73.0666656
India,Jodhpur,26.2866667,73.0299988
Mali,Mahibadhoo,3.7833333,72.9666672
Mali,Thinadhoo,0.5333333,72.9333344
Pakistan,Chishtian Mandi,29.8,72.8666687
Kazakhstan,Lugovoy,42.9472222,72.7644424
Pakistan,Sargodha,32.0836111,72.6711121
India,Ahmadabad,23.0333333,72.6166687
Pakistan,Attock City,33.7722222,72.3683319
Pakistan,Vihari,30.0333333,72.3499985
India,Bhavnagar,21.7666667,72.1500015
Kazakhstan,Stepnogorsk,52.3544444,71.8869476
Pakistan,Lodhran,29.5333333,71.6333313
Pakistan,Shabqadar,34.2152778,71.555275
Kazakhstan,Sarykemer,43,71.5
Kazakhstan,Taraz,42.9,71.3666687
Afghanistan,Munay,34.98,71.25
Afghanistan,Darwazkay,35.02,71.0400009
Pakistan,Shorko,31.9102778,70.8777771
India,Rajkot,22.3,70.7833328
Tajikistan,Isfara,40.1166667,70.6333313
Tajikistan,Naugarzan,40.9333333,70.5500031
Afghanistan,Jalalabad,34.42,70.4499969
Kazakhstan,Turar Ryskulov,42.5333333,70.3333359
Tajikistan,Novobod,39.0077778,70.1555557
Tajikistan,Leningrad,38.1077778,70.0308304
Kazakhstan,Lenger,42.2,69.9000015
Afghanistan,Rostaq,37.1275,69.8305588
Tajikistan,Palas,40.3136111,69.7444458
Tajikistan,Chkalovsk,40.2386111,69.6966629
Tajikistan,Khujand,40.28,69.6316681
Tajikistan,Sovety,38.0458333,69.5880585
Tajikistan,Farkhor,37.4922222,69.4016647
Tajikistan,Nov,40.1538889,69.3730545
Kazakhstan,Temirlanovka,42.5994444,69.2633362
Pakistan,Kandhkot,28.2333333,69.1833344
Afghanistan,Dasht-e Archi,37.1333333,69.1666641
Pakistan,Pano Aqil,27.85,69.1166687
Afghanistan,Pul-i-Alam,33.98,69.0299988
Afghanistan,Paghman,34.5875,68.953331
Pakistan,Sukkur,27.7,68.8666687
Tajikistan,Vakhsh,37.7108333,68.8311081
Tajikistan,Boshkengash,38.4647222,68.8036118
Tajikistan,Dushanbe,38.56,68.7738876
Pakistan,Tando Allahyar,25.4666667,68.7166672
Tajikistan,Kolkhozobod,37.5894444,68.6608353
Kazakhstan,Khantaghy,43.5263889,68.5774994
Tajikistan,Jilikul,37.4936111,68.5311127
Afghanistan,Zarghun Shahr,32.8472222,68.4458313
Pakistan,Hyderabad,25.3666667,68.3666687
Pakistan,Kotri,25.3666667,68.3000031
Tajikistan,Chorbog,37.4166667,68.1999969
Pakistan,Kambar,27.6,68
Pakistan,Dadu,26.7333333,67.7833328
Afghanistan,Cool urhajo,34.2654452,67.3451614
Afghanistan,Panjab,34.3875,67.0233307
Afghanistan,Kalat-i-Ghilzai,32.1,66.9100037
Kazakhstan,Shieli,44.1666667,66.75
Pakistan,Chaman,30.9169444,66.4597244
Kazakhstan,Derzhavinsk,51.1,66.3166656
Afghanistan,Sar-e Pol,36.2155556,65.9363861
Kazakhstan,Tasboget,44.7727778,65.5524979
Afghanistan,Andkhvoy,36.9525,65.1236115
Afghanistan,Nawab City,31.58,64.3600006
Kazakhstan,Qostanay,53.1666667,63.5833321
Pakistan,Turbat,26.0027778,63.0505562
Afghanistan,Karokh,34.4791667,62.5869446
Kazakhstan,Ayteke Bi,45.8536111,62.1561127
Afghanistan,Mirabad,30.4352778,61.8347206
Afghanistan,Anar Darreh,32.7622222,61.6525002
Iran,Khash,28.2197222,61.2130547
Iran,Zahedan,29.4977778,60.872776
Russia,Zlatoust,55.1711111,59.6508331
Iran,Birjand,32.8738889,59.2144432
Oman,Al Qabil,22.5666667,58.7000008
Iran,Quchan,37.1069444,58.5097237
Iran,Bam,29.1077778,58.3619461
Mauritius,Grande Riviere Sud Est,-20.2861111,57.7758331
Mauritius,Quatre Cocos,-20.2077778,57.7625008
Mauritius,Bel Air,-20.2541667,57.7452774
Mauritius,Olivia,-20.2975,57.7255554
Mauritius,Clemencia,-20.2638889,57.7061119
Mauritius,Sebastopol,-20.2888889,57.6875
Mauritius,Camp de Masque,-20.2369444,57.6633339
Mauritius,Bon Accueil,-20.1708333,57.6563873
Mauritius,Roche Terre,-20.0186111,57.644722
Mauritius,Saint Julien,-20.2263889,57.6363907
Mauritius,Camp Thorel,-20.2147222,57.6161118
Mauritius,Petit Raffray,-20.0133333,57.6119461
Mauritius,Dubreuil,-20.2975,57.5950012
Mauritius,The Vale,-20.0283333,57.5877762
Mauritius,Plaine des Papayes,-20.065,57.5724983
Mauritius,Midlands,-20.3325,57.5583344
Mauritius,Calebasses,-20.1116667,57.5538902
Mauritius,Grand Bois,-20.4188889,57.5441666
Oman,Nizwa,22.9333333,57.5333328
Mauritius,Le Hochet,-20.135,57.5211105
Mauritius,Grande Pointe aux Piments,-20.0627778,57.5130539
Mauritius,Moka,-20.2188889,57.4958344
Mauritius,Chamouny,-20.4822222,57.4661102
Mauritius,Gros Cailloux,-20.2072222,57.4300003
Mauritius,Chamarel,-20.4225,57.3838882
Mauritius,Flic en Flac,-20.2741667,57.3630562
Iran,Kerman,30.2938889,57.0841675
Oman,Yanqul,23.5855556,56.5408325
Iran,Qeshm,26.9581,56.2719002
Russia,Sterlitamak,53.6330556,55.9463882
Kazakhstan,Beyneu,45.3166667,55.2000008
Kazakhstan,Karagandy,50.0666667,54.8666649
Iran,Damghan,36.1666667,54.3438873
Iran,Semnan,35.5752778,53.394165
Kazakhstan,Aksay,51.1677778,52.9949989
Iran,Shiraz,29.615,52.5383339
Kazakhstan,Zhetibay,43.5941667,52.0788879
Russia,Nizhnekamsk,55.6383333,51.8169441
Kazakhstan,Quryq,43.2,51.6500015
Iran,Nurabad,30.1252778,51.5383339
Qatar,Al Khawr,25.6838889,51.5058327
Qatar,Umm Salal Muhammad,25.4169444,51.4038887
Iran,Eslamshahr,35.5644444,51.2558327
Qatar,Al Jumayliyah,25.6094444,51.0922203
Iran,Karaj,35.8287611,50.9982033
Iran,Bandar-e Bushehr,28.9684,50.838501
Iran,Do Gonbadan,30.3586,50.7980995
Bahrain,Al Muharraq,26.2572222,50.6119461
Bahrain,Jidd Hafs,26.2186111,50.5477791
Azerbaijan,Artyom,40.4708333,50.3216667
Somalia,Iskushuban,10.2833333,50.2333336
Iran,Langerud,37.1952778,50.1491661
Iran,Khomeyn,33.6436111,50.0780563
Azerbaijan,Nardaran,40.5561111,50.0055542
Azerbaijan,Qaracuxur,40.3966667,49.9736099
Azerbaijan,Balaxani,40.4616667,49.9199982
Azerbaijan,Binaqadi,40.4758333,49.8222237
Azerbaijan,Xocasan,40.4122222,49.7716675
Azerbaijan,Saray,40.5322222,49.7163887
Iran,Takestan,36.0696,49.6959
Russia,Kirov,58.5969444,49.6583328
Azerbaijan,Haci Zeynalabdin,40.6233333,49.5586128
Malawi,Toamasina,-18.1666667,49.3833351
Azerbaijan,Neftcala,39.3586111,49.2469444
Somalia,Bender Cassim,11.2847222,49.1824989
Malawi,Andovoranto,-18.95,49.0999985
Azerbaijan,Qazimammad,40.0433333,48.9355545
Iran,Shushtar,32.0436111,48.856945
Azerbaijan,Xacmaz,41.4708333,48.8097229
Azerbaijan,Boradigah,38.9277778,48.7086105
Azerbaijan,Samaxi,40.6302778,48.6413879
Azerbaijan,Bilasuvar,39.4583333,48.5449982
Azerbaijan,Quba,41.3597222,48.5125008
Iraq,Al Faw,29.9680556,48.4672203
Azerbaijan,Lerik,38.7752778,48.4152794
Malawi,Mananjary,-21.2166667,48.3333321
Malawi,Andoany,-13.4,48.2666664
Malawi,Moramanga,-18.9333333,48.2000008
Kuwait,Al Mahbulah,29.145,48.1302795
Kuwait,Al Funaytis,29.2252778,48.1016655
Azerbaijan,Imisli,39.8697222,48.0600014
Kuwait,Ad Dasmah,29.365,48.0013885
Iran,Nurabad,34.0734,47.9724998
Kuwait,Al Wafrah,28.6391667,47.9305573
Somalia,Xarardheere,4.6544444,47.8574982
Iraq,Al Basrah al Qadimah,30.4955556,47.8175011
Azerbaijan,Goycay,40.6530556,47.7405548
Azerbaijan,Ucar,40.5183333,47.6541672
Malawi,Vangaindrano,-23.35,47.5999985
Azerbaijan,Agcabadi,40.0527778,47.4613876
Malawi,Fandriana,-20.2333333,47.3833351
Malawi,Vondrozo,-22.8166667,47.2833328
Malawi,Arivonimamo,-19.0166667,47.1833344
Azerbaijan,Yevlax,40.6172222,47.1500015
Malawi,Fianarantsoa,-21.4333333,47.0833321
Azerbaijan,Mingacevir,40.77,47.0488892
Azerbaijan,Aran,40.6252778,46.9755554
Azerbaijan,Agdam,39.9930556,46.9305573
Azerbaijan,Qizilhacili,40.5808333,46.8502769
Malawi,Ambatofinandrahana,-20.55,46.7999992
Malawi,Soavinandriana,-19.1666667,46.7333336
Iraq,`Ali al Gharbi,32.4641667,46.6786118
Azerbaijan,Aliabad,41.4783333,46.6175003
Malawi,Fenoarivo Be,-18.4333333,46.5666656
Azerbaijan,Balakan,41.7258333,46.4083328
Armenia,Goris,39.5077778,46.3386116
Azerbaijan,Xanlar,40.5869444,46.315834
Iraq,An Nasiriyah,31.0541667,46.2594452
Malawi,Ihosy,-22.4,46.1166649
Iraq,Al Hayy,32.1769444,46.0447235
